id,passorfail
75382,0.9058
75383,0.2871
75384,0.0381
75385,0.4792
75386,0.9465
75387,0.7965
75388,0.4123
75389,0.2426
75390,0.5949
75391,0.5569
75392,0.6669
75393,0.9037
75394,0.0593
75395,0.8041
75396,0.9211
75397,0.2037
75398,0.7773
75399,0.6273
75400,0.15
75401,0.3473
75402,0.6506
75403,0.6322
75404,0.926
75405,0.49
75406,0.4737
75407,0.5129
75408,0.8488
75409,0.5094
75410,0.7884
75411,0.8131
75412,0.3535
75413,0.8924
75414,0.0141
75415,0.7261
75416,0.4879
75417,0.5041
75418,0.6746
75419,0.4432
75420,0.4079
75421,0.3223
75422,0.0438
75423,0.8096
75424,0.6368
75425,0.0416
75426,0.4014
75427,0.2182
75428,0.9166
75429,0.4945
75430,0.1708
75431,0.3192
75432,0.5752
75433,0.8418
75434,0.8823
75435,0.0384
75436,0.9449
75437,0.7202
75438,0.7311
75439,0.4715
75440,0.33
75441,0.9613
75442,0.8363
75443,0.8488
75444,0.8749
75445,0.9371
75446,0.5029
75447,0.2687
75448,0.1324
75449,0.9283
75450,0.9248
75451,0.7132
75452,0.0822
75453,0.6045
75454,0.2521
75455,0.9114
75456,0.6746
75457,0.693
75458,0.0118
75459,0.8982
75460,0.57
75461,0.9574
75462,0.3986
75463,0.1014
75464,0.7666
75465,0.3407
75466,0.0952
75467,0.5108
75468,0.3163
75469,0.8659
75470,0.5129
75471,0.3982
75472,0.7096
75473,0.0359
75474,0.7702
75475,0.394
75476,0.0182
75477,0.3063
75478,0.6722
75479,0.4025
75480,0.5136
75481,0.5433
75482,0.3249
75483,0.7574
75484,0.1019
75485,0.7232
75486,0.7887
75487,0.4449
75488,0.7689
75489,0.4869
75490,0.8709
75491,0.9578
75492,0.6637
75493,0.5354
75494,0.3514
75495,0.2685
75496,0.6736
75497,0.7902
75498,0.584
75499,0.0686
75500,0.1771
75501,0.8844
75502,0.3361
75503,0.8002
75504,0.5017
75505,0.5513
75506,0.4965
75507,0.7551
75508,0.6597
75509,0.9134
75510,0.59
75511,0.8249
75512,0.547
75513,0.5087
75514,0.662
75515,0.3641
75516,0.9639
75517,0.9434
75518,0.1972
75519,0.5394
75520,0.6206
75521,0.7072
75522,0.2276
75523,0.1327
75524,0.1814
75525,0.3998
75526,0.0434
75527,0.3948
75528,0.3919
75529,0.0151
75530,0.2429
75531,0.9648
75532,0.1989
75533,0.0507
75534,0.8447
75535,0.9284
75536,0.9158
75537,0.0253
75538,0.4168
75539,0.8456
75540,0.1293
75541,0.2836
75542,0.111
75543,0.3558
75544,0.2209
75545,0.3654
75546,0.128
75547,0.5626
75548,0.0333
75549,0.7597
75550,0.398
75551,0.9052
75552,0.006
75553,0.8797
75554,0.3001
75555,0.7966
75556,0.8373
75557,0.7475
75558,0.1138
75559,0.518
75560,0.6591
75561,0.2682
75562,0.5681
75563,0.1093
75564,0.0037
75565,0.1438
75566,0.3559
75567,0.8414
75568,0.016
75569,0.0443
75570,0.3568
75571,0.7089
75572,0.8966
75573,0.9777
75574,0.5846
75575,0.5332
75576,0.5382
75577,0.4945
75578,0.1697
75579,0.119
75580,0.7982
75581,0.6641
75582,0.051
75583,0.7336
75584,0.5438
75585,0.4773
75586,0.6303
75587,0.3693
75588,0.4349
75589,0.1745
75590,0.1358
75591,0.3209
75592,0.1354
75593,0.9675
75594,0.2699
75595,0.6185
75596,0.9587
75597,0.4123
75598,0.1909
75599,0.0597
75600,0.7409
75601,0.6672
75602,0.9551
75603,0.3317
75604,0.2886
75605,0.5397
75606,0.817
75607,0.0275
75608,0.6895
75609,0.8583
75610,0.3772
75611,0.6326
75612,0.4657
75613,0.2279
75614,0.9397
75615,0.3756
75616,0.276
75617,0.0633
75618,0.9601
75619,0.0222
75620,0.2696
75621,0.2036
75622,0.0871
75623,0.0447
75624,0.5331
75625,0.9389
75626,0.9625
75627,0.0028
75628,0.6196
75629,0.33
75630,0.3048
75631,0.3519
75632,0.2027
75633,0.4628
75634,0.6685
75635,0.7516
75636,0.101
75637,0.1279
75638,0.5501
75639,0.8559
75640,0.3825
75641,0.8274
75642,0.2356
75643,0.3352
75644,0.8511
75645,0.6757
75646,0.1493
75647,0.2026
75648,0.9845
75649,0.5593
75650,0.1383
75651,0.9588
75652,0.0603
75653,0.4141
75654,0.8197
75655,0.0131
75656,0.7031
75657,0.3802
75658,0.9788
75659,0.4317
75660,0.5246
75661,0.0375
75662,0.4942
75663,0.737
75664,0.9246
75665,0.47
75666,0.5387
75667,0.3866
75668,0.2802
75669,0.0126
75670,0.9245
75671,0.4629
75672,0.0193
75673,0.8878
75674,0.2276
75675,0.6368
75676,0.1597
75677,0.1779
75678,0.8486
75679,0.2891
75680,0.2669
75681,0.6276
75682,0.9857
75683,0.9313
75684,0.008
75685,0.5852
75686,0.0972
75687,0.765
75688,0.2805
75689,0.0899
75690,0.2751
75691,0.6527
75692,0.7168
75693,0.3526
75694,0.8142
75695,0.4909
75696,0.0439
75697,0.0608
75698,0.4179
75699,0.3266
75700,0.9733
75701,0.1902
75702,0.0868
75703,0.5481
75704,0.771
75705,0.969
75706,0.1647
75707,0.8061
75708,0.2894
75709,0.4537
75710,0.6526
75711,0.6863
75712,0.6095
75713,0.1168
75714,0.5085
75715,0.9012
75716,0.6417
75717,0.418
75718,0.1747
75719,0.0083
75720,0.0401
75721,0.6126
75722,0.4118
75723,0.0449
75724,0.9514
75725,0.9006
75726,0.632
75727,0.7721
75728,0.0112
75729,0.7823
75730,0.831
75731,0.9976
75732,0.0009
75733,0.1856
75734,0.1598
75735,0.0879
75736,0.361
75737,0.8907
75738,0.3304
75739,0.183
75740,0.9824
75741,0.7704
75742,0.2476
75743,0.356
75744,0.1979
75745,0.7457
75746,0.4186
75747,0.0984
75748,0.738
75749,0.8712
75750,0.2702
75751,0.0086
75752,0.8839
75753,0.4828
75754,0.8207
75755,0.0962
75756,0.7837
75757,0.4509
75758,0.0102
75759,0.8375
75760,0.1553
75761,0.6016
75762,0.6488
75763,0.2658
75764,0.41
75765,0.8187
75766,0.9979
75767,0.8708
75768,0.4559
75769,0.774
75770,0.8561
75771,0.888
75772,0.6887
75773,0.6747
75774,0.106
75775,0.8533
75776,0.287
75777,0.7929
75778,0.5539
75779,0.7053
75780,0.0867
75781,0.3927
75782,0.757
75783,0.9865
75784,0.9134
75785,0.7406
75786,0.0738
75787,0.6523
75788,0.3479
75789,0.4087
75790,0.0851
75791,0.8355
75792,0.5914
75793,0.2291
75794,0.1571
75795,0.8443
75796,0.8595
75797,0.4539
75798,0.7425
75799,0.9451
75800,0.6164
75801,0.9933
75802,0.7661
75803,0.2579
75804,0.4359
75805,0.1184
75806,0.7829
75807,0.011
75808,0.0088
75809,0.0464
75810,0.5283
75811,0.3067
75812,0.655
75813,0.4499
75814,0.3704
75815,0.0187
75816,0.4819
75817,0.2074
75818,0.7798
75819,0.1378
75820,0.9016
75821,0.0001
75822,0.3082
75823,0.1466
75824,0.0998
75825,0.3072
75826,0.9834
75827,0.5393
75828,0.8254
75829,0.4126
75830,0.9673
75831,0.354
75832,0.1208
75833,0.2323
75834,0.8083
75835,0.4834
75836,0.0621
75837,0.2152
75838,0.8424
75839,0.4812
75840,0.4882
75841,0.6676
75842,0.8657
75843,0.2685
75844,0.8939
75845,0.2686
75846,0.3148
75847,0.4312
75848,0.6681
75849,0.0792
75850,0.6087
75851,0.249
75852,0.2538
75853,0.8334
75854,0.958
75855,0.6388
75856,0.3705
75857,0.2687
75858,0.3456
75859,0.2016
75860,0.4328
75861,0.3892
75862,0.2878
75863,0.1669
75864,0.1293
75865,0.1168
75866,0.4494
75867,0.8007
75868,0.8997
75869,0.5242
75870,0.5474
75871,0.2762
75872,0.1768
75873,0.3474
75874,0.4397
75875,0.2765
75876,0.061
75877,0.0125
75878,0.4176
75879,0.4988
75880,0.9179
75881,0.2749
75882,0.3019
75883,0.5104
75884,0.9401
75885,0.1907
75886,0.802
75887,0.7714
75888,0.1176
75889,0.7915
75890,0.7204
75891,0.8339
75892,0.7065
75893,0.2506
75894,0.7801
75895,0.3963
75896,0.7433
75897,0.7898
75898,0.3143
75899,0.1876
75900,0.5343
75901,0.5125
75902,0.4146
75903,0.5855
75904,0.193
75905,0.0797
75906,0.1907
75907,0.2654
75908,0.2596
75909,0.66
75910,0.8657
75911,0.6368
75912,0.7548
75913,0.5116
75914,0.5007
75915,0.0831
75916,0.0616
75917,0.5679
75918,0.3878
75919,0.9267
75920,0.4946
75921,0.8018
75922,0.681
75923,0.0269
75924,0.0766
75925,0.3002
75926,0.4911
75927,0.0145
75928,0.3627
75929,0.178
75930,0.6252
75931,0.2164
75932,0.5192
75933,0.437
75934,0.0654
75935,0.6802
75936,0.8895
75937,0.1784
75938,0.9284
75939,0.1637
75940,0.7493
75941,0.0381
75942,0.872
75943,0.492
75944,0.185
75945,0.8555
75946,0.4691
75947,0.344
75948,0.0174
75949,0.9821
75950,0.1814
75951,0.8323
75952,0.1952
75953,0.2579
75954,0.8706
75955,0.4173
75956,0.3273
75957,0.5962
75958,0.2139
75959,0.6341
75960,0.5811
75961,0.1287
75962,0.7206
75963,0.4828
75964,0.5736
75965,0.0972
75966,0.6245
75967,0.8536
75968,0.1737
75969,0.7554
75970,0.6645
75971,0.1643
75972,0.964
75973,0.0513
75974,0.3032
75975,0.6129
75976,0.2087
75977,0.188
75978,0.5357
75979,0.3594
75980,0.8134
75981,0.1703
75982,0.0212
75983,0.0468
75984,0.7168
75985,0.1749
75986,0.4268
75987,0.3031
75988,0.674
75989,0.9703
75990,0.1806
75991,0.0315
75992,0.2777
75993,0.1603
75994,0.6387
75995,0.0374
75996,0.7781
75997,0.6241
75998,0.92
75999,0.0
76000,0.7753
76001,0.4223
76002,0.6491
76003,0.0586
76004,0.2917
76005,0.4405
76006,0.3544
76007,0.1904
76008,0.1138
76009,0.7524
76010,0.2302
76011,0.2306
76012,0.1667
76013,0.1005
76014,0.5402
76015,0.6276
76016,0.4498
76017,0.9644
76018,0.7192
76019,0.5023
76020,0.6712
76021,0.9924
76022,0.032
76023,0.6761
76024,0.0382
76025,0.1232
76026,0.2202
76027,0.7095
76028,0.7559
76029,0.8119
76030,0.9232
76031,0.5458
76032,0.9103
76033,0.5022
76034,0.7261
76035,0.6961
76036,0.9122
76037,0.4216
76038,0.971
76039,0.0897
76040,0.9262
76041,0.4678
76042,0.4346
76043,0.2189
76044,0.0959
76045,0.0144
76046,0.7934
76047,0.9071
76048,0.9897
76049,0.2559
76050,0.3387
76051,0.3922
76052,0.8785
76053,0.1885
76054,0.7298
76055,0.9227
76056,0.4607
76057,0.8426
76058,0.7435
76059,0.593
76060,0.0417
76061,0.6304
76062,0.7238
76063,0.8014
76064,0.4915
76065,0.2569
76066,0.1523
76067,0.5418
76068,0.0705
76069,0.7289
76070,0.8969
76071,0.8259
76072,0.4831
76073,0.5773
76074,0.6654
76075,0.1862
76076,0.9639
76077,0.9375
76078,0.2275
76079,0.6545
76080,0.9183
76081,0.2532
76082,0.7024
76083,0.9116
76084,0.7118
76085,0.749
76086,0.4934
76087,0.3963
76088,0.3361
76089,0.615
76090,0.4256
76091,0.3422
76092,0.887
76093,0.2534
76094,0.6202
76095,0.0065
76096,0.4017
76097,0.3689
76098,0.8332
76099,0.4443
76100,0.3721
76101,0.3281
76102,0.3779
76103,0.4612
76104,0.2821
76105,0.6036
76106,0.3713
76107,0.9731
76108,0.0111
76109,0.0968
76110,0.9322
76111,0.591
76112,0.5457
76113,0.6744
76114,0.0398
76115,0.5597
76116,0.0351
76117,0.4418
76118,0.7271
76119,0.191
76120,0.5995
76121,0.5277
76122,0.8101
76123,0.774
76124,0.2752
76125,0.2812
76126,0.2484
76127,0.0371
76128,0.0789
76129,0.8597
76130,0.9458
76131,0.7935
76132,0.6691
76133,0.9859
76134,0.8599
76135,0.7044
76136,0.428
76137,0.0474
76138,0.3724
76139,0.3879
76140,0.6511
76141,0.4371
76142,0.5095
76143,0.1734
76144,0.3236
76145,0.1008
76146,0.2999
76147,0.5703
76148,0.2643
76149,0.7352
76150,0.3325
76151,0.1901
76152,0.2871
76153,0.5397
76154,0.4276
76155,0.074
76156,0.2005
76157,0.5051
76158,0.6085
76159,0.1371
76160,0.0731
76161,0.6412
76162,0.2708
76163,0.6742
76164,0.043
76165,0.5057
76166,0.2434
76167,0.6162
76168,0.1798
76169,0.4763
76170,0.4291
76171,0.9705
76172,0.0712
76173,0.9569
76174,0.8652
76175,0.1656
76176,0.7231
76177,0.8455
76178,0.829
76179,0.513
76180,0.5838
76181,0.9337
76182,0.4148
76183,0.8682
76184,0.4402
76185,0.0557
76186,0.8188
76187,0.7057
76188,0.7018
76189,0.8007
76190,0.8749
76191,0.9909
76192,0.8059
76193,0.8006
76194,0.8616
76195,0.1851
76196,0.7591
76197,0.791
76198,0.8232
76199,0.679
76200,0.4459
76201,0.6191
76202,0.9427
76203,0.2322
76204,0.402
76205,0.1812
76206,0.1732
76207,0.519
76208,0.3635
76209,0.9898
76210,0.8419
76211,0.8459
76212,0.166
76213,0.6876
76214,0.1663
76215,0.9311
76216,0.8124
76217,0.1201
76218,0.6463
76219,0.1428
76220,0.1077
76221,0.338
76222,0.49
76223,0.4426
76224,0.1831
76225,0.6048
76226,0.128
76227,0.5219
76228,0.0669
76229,0.7071
76230,0.0505
76231,0.5986
76232,0.8258
76233,0.1986
76234,0.7657
76235,0.7835
76236,0.804
76237,0.2707
76238,0.0266
76239,0.3531
76240,0.649
76241,0.8819
76242,0.4712
76243,0.9989
76244,0.8963
76245,0.3472
76246,0.9652
76247,0.5941
76248,0.5776
76249,0.4661
76250,0.6511
76251,0.425
76252,0.0465
76253,0.617
76254,0.1737
76255,0.0722
76256,0.667
76257,0.4638
76258,0.9551
76259,0.4835
76260,0.0881
76261,0.7285
76262,0.8498
76263,0.208
76264,0.4452
76265,0.4312
76266,0.4905
76267,0.7393
76268,0.371
76269,0.024
76270,0.8933
76271,0.1306
76272,0.4025
76273,0.081
76274,0.4622
76275,0.3376
76276,0.1255
76277,0.6213
76278,0.5134
76279,0.8436
76280,0.448
76281,0.0607
76282,0.021
76283,0.6529
76284,0.8096
76285,0.8364
76286,0.6861
76287,0.3374
76288,0.2137
76289,0.2044
76290,0.6815
76291,0.3809
76292,0.0608
76293,0.4611
76294,0.9061
76295,0.8957
76296,0.1769
76297,0.1122
76298,0.5776
76299,0.9548
76300,0.6385
76301,0.1122
76302,0.5194
76303,0.3859
76304,0.8392
76305,0.613
76306,0.3503
76307,0.3466
76308,0.2366
76309,0.8349
76310,0.5947
76311,0.4714
76312,0.9033
76313,0.896
76314,0.6849
76315,0.7984
76316,0.2523
76317,0.7556
76318,0.5536
76319,0.7532
76320,0.2697
76321,0.2018
76322,0.7827
76323,0.9435
76324,0.526
76325,0.5975
76326,0.1568
76327,0.612
76328,0.066
76329,0.972
76330,0.6195
76331,0.9276
76332,0.7624
76333,0.6944
76334,0.6007
76335,0.014
76336,0.2194
76337,0.7439
76338,0.4389
76339,0.9477
76340,0.2435
76341,0.7418
76342,0.4893
76343,0.8696
76344,0.6598
76345,0.7545
76346,0.7401
76347,0.1908
76348,0.317
76349,0.9892
76350,0.7653
76351,0.1541
76352,0.5358
76353,0.7618
76354,0.5994
76355,0.2419
76356,0.7108
76357,0.8197
76358,0.0337
76359,0.9607
76360,0.3695
76361,0.7147
76362,0.0624
76363,0.6841
76364,0.7824
76365,0.1429
76366,0.0609
76367,0.3208
76368,0.1103
76369,0.8692
76370,0.2442
76371,0.4096
76372,0.5121
76373,0.5791
76374,0.0047
76375,0.5572
76376,0.0991
76377,0.3207
76378,0.6567
76379,0.4809
76380,0.3989
76381,0.3701
76382,0.4206
76383,0.0646
76384,0.2741
76385,0.5205
76386,0.4363
76387,0.0599
76388,0.2107
76389,0.2102
76390,0.1359
76391,0.2086
76392,0.6788
76393,0.4388
76394,0.5624
76395,0.9296
76396,0.2056
76397,0.3395
76398,0.9993
76399,0.0175
76400,0.7675
76401,0.9778
76402,0.7386
76403,0.7338
76404,0.1357
76405,0.0359
76406,0.9034
76407,0.6209
76408,0.457
76409,0.6844
76410,0.0896
76411,0.0665
76412,0.1667
76413,0.079
76414,0.6776
76415,0.8414
76416,0.6381
76417,0.1976
76418,0.5504
76419,0.8726
76420,0.4023
76421,0.0362
76422,0.5646
76423,0.0764
76424,0.7771
76425,0.4347
76426,0.8751
76427,0.6653
76428,0.9493
76429,0.8737
76430,0.3533
76431,0.381
76432,0.6956
76433,0.125
76434,0.3758
76435,0.995
76436,0.0971
76437,0.6553
76438,0.3648
76439,0.1913
76440,0.3333
76441,0.9159
76442,0.5538
76443,0.7228
76444,0.3883
76445,0.9516
76446,0.4718
76447,0.8587
76448,0.0284
76449,0.8382
76450,0.8544
76451,0.7759
76452,0.9017
76453,0.4914
76454,0.7863
76455,0.1886
76456,0.582
76457,0.0445
76458,0.1721
76459,0.4664
76460,0.2444
76461,0.8752
76462,0.2281
76463,0.2447
76464,0.3513
76465,0.8524
76466,0.6504
76467,0.1843
76468,0.2426
76469,0.6142
76470,0.6743
76471,0.8849
76472,0.5915
76473,0.05
76474,0.6096
76475,0.0193
76476,0.6006
76477,0.9098
76478,0.6465
76479,0.36
76480,0.5341
76481,0.1034
76482,0.3142
76483,0.6595
76484,0.9507
76485,0.4155
76486,0.4517
76487,0.9078
76488,0.4018
76489,0.0748
76490,0.2416
76491,0.9251
76492,0.2282
76493,0.5023
76494,0.2613
76495,0.8078
76496,0.4494
76497,0.2098
76498,0.6185
76499,0.8892
76500,0.0071
76501,0.7657
76502,0.0948
76503,0.2102
76504,0.9167
76505,0.1929
76506,0.2505
76507,0.9303
76508,0.6964
76509,0.8237
76510,0.2628
76511,0.6336
76512,0.3713
76513,0.9721
76514,0.629
76515,0.8829
76516,0.5958
76517,0.6795
76518,0.8406
76519,0.762
76520,0.2774
76521,0.4982
76522,0.1992
76523,0.9253
76524,0.2056
76525,0.7915
76526,0.354
76527,0.1979
76528,0.5453
76529,0.2115
76530,0.3446
76531,0.9195
76532,0.2958
76533,0.51
76534,0.1532
76535,0.0555
76536,0.5692
76537,0.0201
76538,0.2528
76539,0.0373
76540,0.6278
76541,0.6628
76542,0.3186
76543,0.1291
76544,0.3318
76545,0.6866
76546,0.1191
76547,0.4669
76548,0.1673
76549,0.4143
76550,0.1496
76551,0.9272
76552,0.6028
76553,0.1457
76554,0.3902
76555,0.4247
76556,0.1273
76557,0.3782
76558,0.3808
76559,0.3256
76560,0.5682
76561,0.5055
76562,0.9768
76563,0.3739
76564,0.6981
76565,0.0048
76566,0.0239
76567,0.2137
76568,0.2768
76569,0.8711
76570,0.416
76571,0.5371
76572,0.7359
76573,0.2438
76574,0.0402
76575,0.6338
76576,0.9517
76577,0.9179
76578,0.8243
76579,0.2016
76580,0.3868
76581,0.7389
76582,0.415
76583,0.7048
76584,0.8593
76585,0.4965
76586,0.1471
76587,0.0055
76588,0.4563
76589,0.9759
76590,0.672
76591,0.5408
76592,0.8654
76593,0.4723
76594,0.059
76595,0.9429
76596,0.7237
76597,0.5229
76598,0.0469
76599,0.2982
76600,0.3191
76601,0.9889
76602,0.3397
76603,0.6415
76604,0.5656
76605,0.1824
76606,0.3889
76607,0.3968
76608,0.0121
76609,0.7643
76610,0.1053
76611,0.5073
76612,0.5243
76613,0.0496
76614,0.2585
76615,0.5733
76616,0.6622
76617,0.3512
76618,0.4856
76619,0.9947
76620,0.9379
76621,0.1526
76622,0.029
76623,0.4876
76624,0.0567
76625,0.3129
76626,0.1637
76627,0.7941
76628,0.1203
76629,0.9169
76630,0.2969
76631,0.5918
76632,0.9423
76633,0.7137
76634,0.0691
76635,0.8191
76636,0.9395
76637,0.8569
76638,0.857
76639,0.571
76640,0.2969
76641,0.6347
76642,0.2381
76643,0.4188
76644,0.7489
76645,0.2442
76646,0.3751
76647,0.7862
76648,0.6235
76649,0.7664
76650,0.5792
76651,0.8129
76652,0.0583
76653,0.98
76654,0.9171
76655,0.6221
76656,0.8247
76657,0.2935
76658,0.3393
76659,0.8115
76660,0.8979
76661,0.597
76662,0.2111
76663,0.9622
76664,0.2253
76665,0.2067
76666,0.0941
76667,0.3606
76668,0.6723
76669,0.9166
76670,0.5178
76671,0.888
76672,0.7471
76673,0.7543
76674,0.173
76675,0.4303
76676,0.0255
76677,0.8039
76678,0.8232
76679,0.9675
76680,0.8353
76681,0.7559
76682,0.6795
76683,0.2651
76684,0.6596
76685,0.13
76686,0.2765
76687,0.7781
76688,0.0137
76689,0.8534
76690,0.0667
76691,0.6893
76692,0.1164
76693,0.6595
76694,0.4022
76695,0.4347
76696,0.7569
76697,0.9377
76698,0.759
76699,0.1842
76700,0.1325
76701,0.3136
76702,0.6752
76703,0.3384
76704,0.5339
76705,0.8881
76706,0.242
76707,0.4604
76708,0.7858
76709,0.1682
76710,0.0973
76711,0.2808
76712,0.5986
76713,0.6967
76714,0.2364
76715,0.6248
76716,0.3127
76717,0.9149
76718,0.0454
76719,0.8424
76720,0.3257
76721,0.2836
76722,0.9645
76723,0.3756
76724,0.5887
76725,0.6453
76726,0.2379
76727,0.9321
76728,0.3854
76729,0.9746
76730,0.8077
76731,0.7684
76732,0.8952
76733,0.1249
76734,0.2877
76735,0.646
76736,0.3326
76737,0.658
76738,0.2654
76739,0.8982
76740,0.0805
76741,0.4786
76742,0.2302
76743,0.6312
76744,0.8834
76745,0.7945
76746,0.3232
76747,0.2672
76748,0.3122
76749,0.6462
76750,0.5465
76751,0.1689
76752,0.8982
76753,0.4643
76754,0.2274
76755,0.4107
76756,0.8706
76757,0.5129
76758,0.5056
76759,0.5337
76760,0.8605
76761,0.1971
76762,0.2955
76763,0.895
76764,0.7703
76765,0.6174
76766,0.4745
76767,0.0264
76768,0.4275
76769,0.1043
76770,0.726
76771,0.3238
76772,0.6675
76773,0.766
76774,0.3872
76775,0.4856
76776,0.7152
76777,0.1975
76778,0.5452
76779,0.4519
76780,0.0172
76781,0.1195
76782,0.8468
76783,0.5818
76784,0.1517
76785,0.5484
76786,0.5964
76787,0.6041
76788,0.7436
76789,0.7481
76790,0.7062
76791,0.2918
76792,0.5559
76793,0.4737
76794,0.493
76795,0.9026
76796,0.2243
76797,0.6722
76798,0.1934
76799,0.2817
76800,0.2271
76801,0.5644
76802,0.042
76803,0.9547
76804,0.7219
76805,0.986
76806,0.7901
76807,0.8885
76808,0.0789
76809,0.1639
76810,0.1176
76811,0.0868
76812,0.0933
76813,0.4025
76814,0.2315
76815,0.6231
76816,0.5286
76817,0.4046
76818,0.2538
76819,0.6583
76820,0.9481
76821,0.1834
76822,0.9252
76823,0.8036
76824,0.3359
76825,0.5131
76826,0.2518
76827,0.9535
76828,0.6707
76829,0.1615
76830,0.0238
76831,0.5684
76832,0.5968
76833,0.0144
76834,0.7601
76835,0.541
76836,0.2951
76837,0.0573
76838,0.8461
76839,0.8477
76840,0.4836
76841,0.0387
76842,0.9037
76843,0.5156
76844,0.889
76845,0.8556
76846,0.5026
76847,0.3757
76848,0.7365
76849,0.8107
76850,0.4335
76851,0.2336
76852,0.8781
76853,0.3895
76854,0.5794
76855,0.8576
76856,0.4574
76857,0.6991
76858,0.1578
76859,0.8128
76860,0.6232
76861,0.2636
76862,0.7802
76863,0.9748
76864,0.1542
76865,0.8351
76866,0.1094
76867,0.1564
76868,0.233
76869,0.5673
76870,0.8399
76871,0.4415
76872,0.6107
76873,0.9957
76874,0.0055
76875,0.1691
76876,0.9633
76877,0.1404
76878,0.4332
76879,0.62
76880,0.7707
76881,0.5026
76882,0.5088
76883,0.7994
76884,0.7559
76885,0.7147
76886,0.7138
76887,0.348
76888,0.3449
76889,0.9771
76890,0.846
76891,0.9939
76892,0.151
76893,0.548
76894,0.6742
76895,0.0401
76896,0.1069
76897,0.5062
76898,0.7495
76899,0.7361
76900,0.6599
76901,0.3847
76902,0.3472
76903,0.9052
76904,0.4505
76905,0.9622
76906,0.8841
76907,0.0593
76908,0.6964
76909,0.3958
76910,0.6546
76911,0.3987
76912,0.3052
76913,0.767
76914,0.3862
76915,0.8733
76916,0.5406
76917,0.8907
76918,0.686
76919,0.727
76920,0.027
76921,0.2935
76922,0.6048
76923,0.5537
76924,0.029
76925,0.4142
76926,0.415
76927,0.7245
76928,0.07
76929,0.2644
76930,0.9591
76931,0.7318
76932,0.4618
76933,0.4717
76934,0.3633
76935,0.5187
76936,0.8642
76937,0.1442
76938,0.8893
76939,0.9424
76940,0.0427
76941,0.1061
76942,0.4345
76943,0.377
76944,0.3412
76945,0.1722
76946,0.0362
76947,0.3925
76948,0.2499
76949,0.7627
76950,0.0526
76951,0.4452
76952,0.367
76953,0.2532
76954,0.3996
76955,0.059
76956,0.7087
76957,0.8852
76958,0.3348
76959,0.6656
76960,0.1894
76961,0.6895
76962,0.4379
76963,0.0426
76964,0.1548
76965,0.6098
76966,0.5789
76967,0.2407
76968,0.0854
76969,0.0811
76970,0.3164
76971,0.6452
76972,0.8583
76973,0.1028
76974,0.0635
76975,0.826
76976,0.1819
76977,0.95
76978,0.6856
76979,0.9607
76980,0.0954
76981,0.2706
76982,0.7623
76983,0.3948
76984,0.9156
76985,0.0976
76986,0.0566
76987,0.4656
76988,0.4281
76989,0.0455
76990,0.1792
76991,0.5306
76992,0.1278
76993,0.8731
76994,0.3665
76995,0.8638
76996,0.901
76997,0.1524
76998,0.8991
76999,0.9808
77000,0.5087
77001,0.2387
77002,0.0682
77003,0.8941
77004,0.7331
77005,0.1739
77006,0.0162
77007,0.7245
77008,0.2279
77009,0.3205
77010,0.8634
77011,0.7963
77012,0.5812
77013,0.6902
77014,0.1659
77015,0.792
77016,0.3714
77017,0.1906
77018,0.2719
77019,0.9535
77020,0.7578
77021,0.6754
77022,0.3787
77023,0.0903
77024,0.9427
77025,0.3772
77026,0.3741
77027,0.0561
77028,0.3718
77029,0.0322
77030,0.1741
77031,0.8441
77032,0.7304
77033,0.1042
77034,0.2792
77035,0.2318
77036,0.2464
77037,0.6213
77038,0.8911
77039,0.3746
77040,0.3072
77041,0.9918
77042,0.6563
77043,0.5761
77044,0.0628
77045,0.6331
77046,0.8611
77047,0.7753
77048,0.6297
77049,0.4136
77050,0.8203
77051,0.8765
77052,0.3667
77053,0.1282
77054,0.558
77055,0.3779
77056,0.1648
77057,0.6845
77058,0.4613
77059,0.5329
77060,0.0166
77061,0.0131
77062,0.1172
77063,0.3594
77064,0.6103
77065,0.2081
77066,0.5134
77067,0.4289
77068,0.9504
77069,0.2294
77070,0.1769
77071,0.0606
77072,0.2079
77073,0.9035
77074,0.1019
77075,0.8622
77076,0.8774
77077,0.1693
77078,0.272
77079,0.3632
77080,0.2611
77081,0.41
77082,0.9153
77083,0.9504
77084,0.5388
77085,0.2299
77086,0.2231
77087,0.6197
77088,0.9239
77089,0.5389
77090,0.3937
77091,0.2483
77092,0.8071
77093,0.975
77094,0.7996
77095,0.7409
77096,0.9595
77097,0.024
77098,0.4217
77099,0.782
77100,0.1675
77101,0.0317
77102,0.926
